일시,대여량,반납량,기온,강수량,풍속,습도,적설,토일,공휴일,month,day,hour,코로나확진자수,승차,하차
2020-02-12 01:00:00,3.0,5.0,7.5,0.0,0.9,32,0.0,0,0,2,12,1,0.0,2,51
2020-02-12 02:00:00,7.0,5.0,7.3,0.0,1.2,35,0.0,0,0,2,12,2,0.0,1,1
2020-02-12 03:00:00,4.0,6.0,7.1,0.0,1.3,37,0.0,0,0,2,12,3,0.0,0,0
2020-02-12 04:00:00,0.0,0.0,6.9,0.0,1.0,45,0.0,0,0,2,12,4,0.0,269,10
2020-02-12 05:00:00,0.0,0.0,6.7,0.0,1.1,52,0.0,0,0,2,12,5,0.0,12319,12335
2020-02-12 06:00:00,1.0,2.0,6.8,0.1,2.1,47,0.0,0,0,2,12,6,0.0,20867,51497
2020-02-12 07:00:00,2.0,1.0,6.7,0.0,1.7,48,0.0,0,0,2,12,7,0.0,39799,140626
2020-02-12 08:00:00,3.0,4.0,6.8,0.0,2.5,47,0.0,0,0,2,12,8,0.0,64280,329418
2020-02-12 09:00:00,0.0,0.0,7.0,0.0,3.9,46,0.0,0,0,2,12,9,0.0,51821,355375
2020-02-12 10:00:00,0.0,0.0,7.1,0.0,4.0,52,0.0,0,0,2,12,10,0.0,50719,162993
2020-02-12 11:00:00,1.0,1.0,7.2,0.0,3.8,64,0.0,0,0,2,12,11,0.0,69595,121563
2020-02-12 12:00:00,0.0,0.0,6.9,0.8,4.9,76,0.0,0,0,2,12,12,0.0,92295,121877
2020-02-12 13:00:00,0.0,0.0,6.6,0.0,4.0,87,0.0,0,0,2,12,13,0.0,118413,149943
2020-02-12 14:00:00,0.0,0.0,7.2,0.0,3.9,93,0.0,0,0,2,12,14,0.0,119012,125617
2020-02-12 15:00:00,1.0,0.0,7.5,1.4,3.5,94,0.0,0,0,2,12,15,0.0,145118,114828
2020-02-12 16:00:00,0.0,1.0,7.6,0.0,2.6,95,0.0,0,0,2,12,16,0.0,164271,113411
2020-02-12 17:00:00,0.0,0.0,8.0,0.0,2.1,95,0.0,0,0,2,12,17,0.0,227431,138712
2020-02-12 18:00:00,5.0,2.0,8.0,1.2,2.2,95,0.0,0,0,2,12,18,0.0,343134,200285
2020-02-12 19:00:00,0.0,3.0,8.0,0.0,0.9,95,0.0,0,0,2,12,19,0.0,222579,143992
2020-02-12 20:00:00,0.0,0.0,8.1,0.0,1.4,95,0.0,0,0,2,12,20,0.0,170887,65706
2020-02-12 21:00:00,1.0,1.0,7.7,3.2,1.6,96,0.0,0,0,2,12,21,0.0,202537,47931
2020-02-12 22:00:00,5.0,1.0,7.7,0.0,0.5,96,0.0,0,0,2,12,22,0.0,200247,39921
2020-02-12 23:00:00,0.0,3.0,7.9,0.0,1.3,96,0.0,0,0,2,12,23,0.0,91420,26594
2020-02-13 00:00:00,2.0,3.0,7.8,0.0,2.4,96,0.0,0,0,2,13,0,0.0,16449,7435
2020-02-13 01:00:00,0.0,0.0,7.1,0.0,1.7,96,0.0,0,0,2,13,1,0.0,2,51
2020-02-13 02:00:00,2.0,2.0,7.1,0.0,1.8,97,0.0,0,0,2,13,2,0.0,1,1
2020-02-13 03:00:00,0.0,0.0,7.0,0.0,1.8,96,0.0,0,0,2,13,3,0.0,0,0
2020-02-13 04:00:00,2.0,2.0,6.4,0.0,2.4,95,0.0,0,0,2,13,4,0.0,269,10
2020-02-13 05:00:00,0.0,0.0,5.8,0.0,1.4,94,0.0,0,0,2,13,5,0.0,12319,12335
2020-02-13 06:00:00,2.0,2.0,5.4,0.0,1.7,95,0.0,0,0,2,13,6,0.0,20867,51497
2020-02-13 07:00:00,1.0,1.0,4.9,0.0,0.0,95,0.0,0,0,2,13,7,0.0,39799,140626
2020-02-13 08:00:00,4.0,3.0,5.1,0.0,0.5,95,0.0,0,0,2,13,8,0.0,64280,329418
2020-02-13 09:00:00,3.0,4.0,5.6,0.0,0.0,94,0.0,0,0,2,13,9,0.0,51821,355375
2020-02-13 10:00:00,5.0,3.0,6.5,0.0,0.8,87,0.0,0,0,2,13,10,0.0,50719,162993
2020-02-13 11:00:00,2.0,3.0,7.3,0.0,2.7,81,0.0,0,0,2,13,11,0.0,69595,121563
2020-02-13 12:00:00,9.0,7.0,7.6,0.0,2.9,77,0.0,0,0,2,13,12,0.0,92295,121877
2020-02-13 13:00:00,3.0,4.0,7.8,0.0,1.9,76,0.0,0,0,2,13,13,0.0,118413,149943
2020-02-13 14:00:00,9.0,7.0,8.0,0.0,2.1,74,0.0,0,0,2,13,14,0.0,119012,125617
2020-02-13 15:00:00,7.0,9.0,8.4,0.0,2.8,73,0.0,0,0,2,13,15,0.0,145118,114828
2020-02-13 16:00:00,7.0,4.0,8.5,0.0,2.9,73,0.0,0,0,2,13,16,0.0,164271,113411
2020-02-13 17:00:00,9.0,4.0,7.7,0.0,2.5,74,0.0,0,0,2,13,17,0.0,227431,138712
2020-02-13 18:00:00,13.0,17.0,7.3,0.0,1.5,75,0.0,0,0,2,13,18,0.0,343134,200285
2020-02-13 19:00:00,6.0,12.0,6.8,0.0,1.3,77,0.0,0,0,2,13,19,0.0,222579,143992
2020-02-13 20:00:00,4.0,3.0,5.9,0.0,1.6,82,0.0,0,0,2,13,20,0.0,170887,65706
2020-02-13 21:00:00,15.0,11.0,5.5,0.0,0.4,83,0.0,0,0,2,13,21,0.0,202537,47931
2020-02-13 22:00:00,8.0,11.0,5.7,0.0,0.8,82,0.0,0,0,2,13,22,0.0,200247,39921
2020-02-13 23:00:00,8.0,9.0,5.8,0.0,2.4,82,0.0,0,0,2,13,23,0.0,91420,26594
2020-02-14 00:00:00,2.0,3.0,5.3,0.0,1.8,85,0.0,0,0,2,14,0,0.0,16449,7435
2020-02-14 01:00:00,3.0,3.0,5.2,0.0,1.7,85,0.0,0,0,2,14,1,0.0,2,51
2020-02-14 02:00:00,3.0,3.0,5.0,0.0,2.0,86,0.0,0,0,2,14,2,0.0,1,1
2020-02-14 03:00:00,2.0,2.0,4.7,0.0,1.4,89,0.0,0,0,2,14,3,0.0,0,0
2020-02-14 04:00:00,0.0,0.0,4.3,0.0,1.1,92,0.0,0,0,2,14,4,0.0,269,10
2020-02-14 05:00:00,1.0,0.0,4.0,0.0,1.0,92,0.0,0,0,2,14,5,0.0,12319,12335
2020-02-14 06:00:00,2.0,3.0,3.6,0.0,0.8,93,0.0,0,0,2,14,6,0.0,20867,51497
2020-02-14 07:00:00,3.0,2.0,3.3,0.0,1.2,93,0.0,0,0,2,14,7,0.0,39799,140626
2020-02-14 08:00:00,2.0,3.0,3.4,0.0,0.4,93,0.0,0,0,2,14,8,0.0,64280,329418
2020-02-14 09:00:00,3.0,3.0,3.9,0.0,0.2,87,0.0,0,0,2,14,9,0.0,51821,355375
2020-02-14 10:00:00,6.0,2.0,6.2,0.0,1.7,71,0.0,0,0,2,14,10,0.0,50719,162993
2020-02-14 11:00:00,4.0,8.0,7.8,0.0,1.7,65,0.0,0,0,2,14,11,0.0,69595,121563
2020-02-14 12:00:00,6.0,3.0,9.4,0.0,2.0,61,0.0,0,0,2,14,12,0.0,92295,121877
2020-02-14 13:00:00,5.0,5.0,11.0,0.0,0.7,56,0.0,0,0,2,14,13,0.0,118413,149943
2020-02-14 14:00:00,6.0,7.0,12.7,0.0,1.0,48,0.0,0,0,2,14,14,0.0,119012,125617
2020-02-14 15:00:00,11.0,6.0,13.9,0.0,1.4,45,0.0,0,0,2,14,15,0.0,145118,114828
2020-02-14 16:00:00,17.0,14.0,14.3,0.0,0.8,41,0.0,0,0,2,14,16,0.0,164271,113411
2020-02-14 17:00:00,18.0,20.0,14.2,0.0,0.9,43,0.0,0,0,2,14,17,0.0,227431,138712
2020-02-14 18:00:00,17.0,16.0,13.0,0.0,0.8,49,0.0,0,0,2,14,18,0.0,343134,200285
2020-02-14 19:00:00,7.0,10.0,11.0,0.0,1.9,59,0.0,0,0,2,14,19,0.0,222579,143992
2020-02-14 20:00:00,6.0,8.0,10.2,0.0,1.7,60,0.0,0,0,2,14,20,0.0,170887,65706
2020-02-14 21:00:00,9.0,9.0,9.1,0.0,1.0,67,0.0,0,0,2,14,21,0.0,202537,47931
2020-02-14 22:00:00,7.0,7.0,8.4,0.0,1.4,68,0.0,0,0,2,14,22,0.0,200247,39921
2020-02-14 23:00:00,3.0,7.0,7.8,0.0,0.3,70,0.0,0,0,2,14,23,0.0,91420,26594
2020-02-15 00:00:00,3.0,3.0,7.5,0.0,1.9,71,0.0,1,0,2,15,0,0.0,16449,7435
2020-02-15 01:00:00,4.0,3.0,6.9,0.0,1.9,74,0.0,1,0,2,15,1,0.0,2,51
2020-02-15 02:00:00,4.0,4.0,7.0,0.0,3.1,73,0.0,1,0,2,15,2,0.0,1,1
2020-02-15 03:00:00,0.0,1.0,7.0,0.0,4.0,68,0.0,1,0,2,15,3,0.0,0,0
2020-02-15 04:00:00,2.0,2.0,7.0,0.0,2.9,68,0.0,1,0,2,15,4,0.0,269,10
2020-02-15 05:00:00,2.0,2.0,7.1,0.0,4.7,67,0.0,1,0,2,15,5,0.0,12319,12335
2020-02-15 06:00:00,4.0,3.0,6.8,0.0,1.9,66,0.0,1,0,2,15,6,0.0,20867,51497
2020-02-15 07:00:00,1.0,2.0,6.3,0.0,3.0,71,0.0,1,0,2,15,7,0.0,39799,140626
2020-02-15 08:00:00,0.0,0.0,6.3,0.0,3.4,70,0.0,1,0,2,15,8,0.0,64280,329418
2020-02-15 09:00:00,1.0,1.0,7.9,0.0,3.1,63,0.0,1,0,2,15,9,0.0,51821,355375
2020-02-15 10:00:00,4.0,2.0,10.2,0.0,3.5,56,0.0,1,0,2,15,10,0.0,50719,162993
2020-02-15 11:00:00,6.0,5.0,12.2,0.0,4.9,49,0.0,1,0,2,15,11,0.0,69595,121563
2020-02-15 12:00:00,5.0,6.0,14.5,0.0,2.6,42,0.0,1,0,2,15,12,0.0,92295,121877
2020-02-15 13:00:00,4.0,2.0,15.5,0.0,2.9,39,0.0,1,0,2,15,13,0.0,118413,149943
2020-02-15 14:00:00,9.0,8.0,15.0,0.0,2.8,41,0.0,1,0,2,15,14,0.0,119012,125617
2020-02-15 15:00:00,6.0,6.0,14.4,0.0,2.6,42,0.0,1,0,2,15,15,0.0,145118,114828
2020-02-15 16:00:00,12.0,13.0,14.1,0.0,1.6,43,0.0,1,0,2,15,16,0.0,164271,113411
2020-02-15 17:00:00,6.0,4.0,13.6,0.0,1.8,44,0.0,1,0,2,15,17,0.0,227431,138712
2020-02-15 18:00:00,5.0,7.0,12.0,0.0,3.6,45,0.0,1,0,2,15,18,0.0,343134,200285
2020-02-15 19:00:00,4.0,4.0,11.0,0.0,3.5,54,0.0,1,0,2,15,19,0.0,222579,143992
2020-02-15 20:00:00,0.0,4.0,10.0,0.0,4.1,62,0.0,1,0,2,15,20,0.0,170887,65706
2020-02-15 21:00:00,0.0,0.0,8.0,0.3,3.2,85,0.0,1,0,2,15,21,0.0,202537,47931
2020-02-15 22:00:00,0.0,0.0,7.5,0.0,1.4,93,0.0,1,0,2,15,22,0.0,200247,39921
2020-02-15 23:00:00,2.0,2.0,7.6,0.0,2.0,95,0.0,1,0,2,15,23,0.0,91420,26594
2020-02-16 00:00:00,1.0,1.0,7.7,1.7,1.0,93,0.0,1,0,2,16,0,2.0,16449,7435
2020-02-16 01:00:00,0.0,0.0,5.4,0.0,4.8,94,0.0,1,0,2,16,1,2.0,2,51
2020-02-16 02:00:00,1.0,1.0,4.2,0.0,3.7,95,0.0,1,0,2,16,2,2.0,1,1
2020-02-16 03:00:00,0.0,0.0,2.6,8.1,4.9,95,0.0,1,0,2,16,3,2.0,0,0
2020-02-16 04:00:00,0.0,0.0,0.9,0.0,3.6,96,0.0,1,0,2,16,4,2.0,269,10
2020-02-16 05:00:00,0.0,0.0,0.5,0.0,3.9,96,0.3,1,0,2,16,5,2.0,12319,12335
2020-02-16 06:00:00,0.0,0.0,0.3,3.5,3.6,96,1.0,1,0,2,16,6,2.0,20867,51497
2020-02-16 07:00:00,0.0,0.0,0.0,0.0,2.4,96,1.7,1,0,2,16,7,2.0,39799,140626
2020-02-16 08:00:00,0.0,0.0,-0.3,0.0,4.8,96,1.8,1,0,2,16,8,2.0,64280,329418
2020-02-16 09:00:00,0.0,0.0,-1.0,0.8,4.3,92,1.7,1,0,2,16,9,2.0,51821,355375
2020-02-16 10:00:00,0.0,0.0,-1.4,0.0,4.4,84,1.7,1,0,2,16,10,2.0,50719,162993
2020-02-16 11:00:00,0.0,0.0,-1.5,0.0,3.4,85,1.8,1,0,2,16,11,2.0,69595,121563
2020-02-16 12:00:00,0.0,0.0,-1.5,0.5,2.9,91,2.5,1,0,2,16,12,2.0,92295,121877
2020-02-16 13:00:00,0.0,0.0,-1.7,0.0,4.8,87,3.9,1,0,2,16,13,2.0,118413,149943
2020-02-16 14:00:00,1.0,0.0,-1.4,0.0,5.8,79,3.8,1,0,2,16,14,2.0,119012,125617
2020-02-16 15:00:00,0.0,0.0,-0.7,0.5,5.4,68,3.0,1,0,2,16,15,2.0,145118,114828
2020-02-16 16:00:00,1.0,1.0,-2.0,0.0,5.1,81,3.0,1,0,2,16,16,2.0,164271,113411
2020-02-16 17:00:00,2.0,1.0,-1.5,0.0,5.8,65,2.7,1,0,2,16,17,2.0,227431,138712
2020-02-16 18:00:00,2.0,3.0,-2.6,0.0,3.9,68,2.6,1,0,2,16,18,2.0,343134,200285
2020-02-16 19:00:00,4.0,2.0,-3.3,0.0,3.7,61,2.5,1,0,2,16,19,2.0,222579,143992
2020-02-16 20:00:00,1.0,4.0,-3.9,0.0,3.8,61,2.3,1,0,2,16,20,2.0,170887,65706
2020-02-16 21:00:00,1.0,1.0,-4.1,0.0,3.2,71,2.1,1,0,2,16,21,2.0,202537,47931
2020-02-16 22:00:00,1.0,1.0,-4.2,0.0,2.9,66,2.0,1,0,2,16,22,2.0,200247,39921
2020-02-16 23:00:00,1.0,1.0,-4.2,0.0,2.5,68,1.9,1,0,2,16,23,2.0,91420,26594
2020-02-17 00:00:00,1.0,0.0,-4.1,0.0,2.1,68,1.8,0,0,2,17,0,0.0,16449,7435
2020-02-17 01:00:00,2.0,3.0,-4.0,0.0,1.9,79,1.8,0,0,2,17,1,0.0,2,51
2020-02-17 02:00:00,0.0,0.0,-4.2,0.0,3.6,85,3.1,0,0,2,17,2,0.0,1,1
2020-02-17 03:00:00,0.0,0.0,-4.5,0.4,4.1,71,3.0,0,0,2,17,3,0.0,0,0
2020-02-17 04:00:00,0.0,0.0,-4.6,0.0,2.9,79,3.1,0,0,2,17,4,0.0,269,10
2020-02-17 05:00:00,0.0,0.0,-5.5,0.0,3.4,79,4.9,0,0,2,17,5,0.0,12319,12335
2020-02-17 06:00:00,0.0,0.0,-5.8,0.6,4.0,70,5.5,0,0,2,17,6,0.0,20867,51497
2020-02-17 07:00:00,2.0,1.0,-6.1,0.0,3.4,63,5.4,0,0,2,17,7,0.0,39799,140626
2020-02-17 08:00:00,1.0,1.0,-6.4,0.0,3.3,75,5.1,0,0,2,17,8,0.0,64280,329418
2020-02-17 09:00:00,1.0,1.0,-6.7,0.0,4.3,72,4.9,0,0,2,17,9,0.0,51821,355375
2020-02-17 10:00:00,2.0,2.0,-6.2,0.0,4.0,69,4.6,0,0,2,17,10,0.0,50719,162993
2020-02-17 11:00:00,1.0,0.0,-6.0,0.0,4.1,66,4.3,0,0,2,17,11,0.0,69595,121563
2020-02-17 12:00:00,1.0,2.0,-5.7,0.0,3.4,69,4.1,0,0,2,17,12,0.0,92295,121877
2020-02-17 13:00:00,3.0,2.0,-5.2,0.0,3.2,64,3.7,0,0,2,17,13,0.0,118413,149943
2020-02-17 14:00:00,1.0,2.0,-4.6,0.0,3.8,60,2.7,0,0,2,17,14,0.0,119012,125617
2020-02-17 15:00:00,2.0,2.0,-4.4,0.0,3.5,56,2.2,0,0,2,17,15,0.0,145118,114828
2020-02-17 16:00:00,2.0,0.0,-5.4,0.0,4.1,57,2.2,0,0,2,17,16,0.0,164271,113411
2020-02-17 17:00:00,3.0,5.0,-5.6,0.0,5.0,56,2.1,0,0,2,17,17,0.0,227431,138712
2020-02-17 18:00:00,8.0,4.0,-6.0,0.0,4.4,59,2.0,0,0,2,17,18,0.0,343134,200285
2020-02-17 19:00:00,2.0,7.0,-6.6,0.0,3.8,56,2.0,0,0,2,17,19,0.0,222579,143992
2020-02-17 20:00:00,3.0,1.0,-7.0,0.0,2.5,57,2.0,0,0,2,17,20,0.0,170887,65706
2020-02-17 21:00:00,2.0,3.0,-6.9,0.0,2.4,61,2.0,0,0,2,17,21,0.0,202537,47931
2020-02-17 22:00:00,4.0,4.0,-6.9,0.0,2.8,63,2.0,0,0,2,17,22,0.0,200247,39921
2020-02-17 23:00:00,0.0,1.0,-7.0,0.0,2.4,63,2.0,0,0,2,17,23,0.0,91420,26594
2020-02-18 00:00:00,4.0,2.0,-7.0,0.0,2.2,56,2.0,0,0,2,18,0,0.0,16449,7435
2020-02-18 01:00:00,1.0,3.0,-7.0,0.0,1.9,52,2.0,0,0,2,18,1,0.0,2,51
2020-02-18 02:00:00,1.0,0.0,-7.1,0.0,2.8,48,2.0,0,0,2,18,2,0.0,1,1
2020-02-18 03:00:00,1.0,1.0,-7.3,0.0,2.3,49,2.0,0,0,2,18,3,0.0,0,0
2020-02-18 04:00:00,0.0,1.0,-7.5,0.0,2.6,51,1.9,0,0,2,18,4,0.0,269,10
2020-02-18 05:00:00,1.0,0.0,-7.7,0.0,2.3,52,1.9,0,0,2,18,5,0.0,12319,12335
2020-02-18 06:00:00,0.0,1.0,-7.9,0.0,2.2,49,1.9,0,0,2,18,6,0.0,20867,51497
2020-02-18 07:00:00,0.0,0.0,-8.0,0.0,1.6,54,1.9,0,0,2,18,7,0.0,39799,140626
2020-02-18 08:00:00,5.0,5.0,-8.3,0.0,1.8,54,1.8,0,0,2,18,8,0.0,64280,329418
2020-02-18 09:00:00,2.0,2.0,-7.1,0.0,3.1,42,1.7,0,0,2,18,9,0.0,51821,355375
2020-02-18 10:00:00,1.0,1.0,-6.0,0.0,3.1,40,1.4,0,0,2,18,10,0.0,50719,162993
2020-02-18 11:00:00,3.0,2.0,-4.3,0.0,2.6,34,1.3,0,0,2,18,11,0.0,69595,121563
2020-02-18 12:00:00,3.0,3.0,-3.1,0.0,2.9,31,1.2,0,0,2,18,12,0.0,92295,121877
2020-02-18 13:00:00,4.0,3.0,-1.8,0.0,2.9,31,1.1,0,0,2,18,13,0.0,118413,149943
2020-02-18 14:00:00,3.0,2.0,-0.4,0.0,2.6,36,0.8,0,0,2,18,14,0.0,119012,125617
2020-02-18 15:00:00,5.0,5.0,-0.2,0.0,3.8,31,0.0,0,0,2,18,15,0.0,145118,114828
2020-02-18 16:00:00,1.0,3.0,1.0,0.0,3.0,29,0.0,0,0,2,18,16,0.0,164271,113411
2020-02-18 17:00:00,10.0,5.0,0.9,0.0,3.3,32,0.0,0,0,2,18,17,0.0,227431,138712
2020-02-18 18:00:00,7.0,9.0,-0.6,0.0,2.3,40,0.0,0,0,2,18,18,0.0,343134,200285
2020-02-18 19:00:00,5.0,8.0,-1.6,0.0,1.5,47,0.0,0,0,2,18,19,0.0,222579,143992
2020-02-18 20:00:00,0.0,1.0,-2.3,0.0,1.6,49,0.0,0,0,2,18,20,0.0,170887,65706
2020-02-18 21:00:00,0.0,0.0,-2.7,0.0,2.0,50,0.0,0,0,2,18,21,0.0,202537,47931
2020-02-18 22:00:00,0.0,0.0,-3.2,0.0,0.7,51,0.0,0,0,2,18,22,0.0,200247,39921
2020-02-18 23:00:00,0.0,0.0,-3.4,0.0,0.8,55,0.0,0,0,2,18,23,0.0,91420,26594
2020-02-19 00:00:00,3.0,2.0,-3.7,0.0,0.7,60,0.0,0,0,2,19,0,2.0,16449,7435
2020-02-19 01:00:00,3.0,3.0,-3.5,0.0,0.5,64,0.0,0,0,2,19,1,2.0,2,51
2020-02-19 02:00:00,4.0,5.0,-3.5,0.0,0.3,59,0.0,0,0,2,19,2,2.0,1,1
2020-02-19 03:00:00,2.0,1.0,-3.8,0.0,1.6,66,0.0,0,0,2,19,3,2.0,0,0
2020-02-19 04:00:00,2.0,3.0,-3.9,0.0,2.0,65,0.0,0,0,2,19,4,2.0,269,10
2020-02-19 05:00:00,0.0,0.0,-4.2,0.0,1.9,62,0.0,0,0,2,19,5,2.0,12319,12335
2020-02-19 06:00:00,1.0,1.0,-4.2,0.0,1.8,65,0.0,0,0,2,19,6,2.0,20867,51497
2020-02-19 07:00:00,1.0,1.0,-4.2,0.0,2.6,63,0.0,0,0,2,19,7,2.0,39799,140626
2020-02-19 08:00:00,3.0,1.0,-3.7,0.0,2.4,62,0.0,0,0,2,19,8,2.0,64280,329418
2020-02-19 09:00:00,2.0,3.0,-2.6,0.0,2.0,59,0.0,0,0,2,19,9,2.0,51821,355375
2020-02-19 10:00:00,3.0,3.0,-1.0,0.0,1.6,53,0.0,0,0,2,19,10,2.0,50719,162993
2020-02-19 11:00:00,2.0,2.0,1.4,0.0,2.0,44,0.0,0,0,2,19,11,2.0,69595,121563
2020-02-19 12:00:00,5.0,4.0,2.8,0.0,2.4,37,0.0,0,0,2,19,12,2.0,92295,121877
2020-02-19 13:00:00,6.0,4.0,4.5,0.0,1.8,37,0.0,0,0,2,19,13,2.0,118413,149943
2020-02-19 14:00:00,3.0,2.0,5.8,0.0,2.2,40,0.0,0,0,2,19,14,2.0,119012,125617
2020-02-19 15:00:00,5.0,8.0,6.2,0.0,2.8,45,0.0,0,0,2,19,15,2.0,145118,114828
2020-02-19 16:00:00,5.0,6.0,6.2,0.0,1.6,44,0.0,0,0,2,19,16,2.0,164271,113411
2020-02-19 17:00:00,9.0,6.0,6.3,0.0,0.8,44,0.0,0,0,2,19,17,2.0,227431,138712
2020-02-19 18:00:00,17.0,12.0,5.2,0.0,1.1,51,0.0,0,0,2,19,18,2.0,343134,200285
2020-02-19 19:00:00,5.0,12.0,3.9,0.0,1.0,57,0.0,0,0,2,19,19,2.0,222579,143992
2020-02-19 20:00:00,8.0,8.0,3.2,0.0,0.2,60,0.0,0,0,2,19,20,2.0,170887,65706
2020-02-19 21:00:00,8.0,6.0,2.8,0.0,1.0,63,0.0,0,0,2,19,21,2.0,202537,47931
2020-02-19 22:00:00,8.0,7.0,2.3,0.0,0.9,64,0.0,0,0,2,19,22,2.0,200247,39921
2020-02-19 23:00:00,7.0,10.0,2.0,0.0,1.2,67,0.0,0,0,2,19,23,2.0,91420,26594
2020-02-20 00:00:00,1.0,2.0,1.6,0.0,1.8,68,0.0,0,0,2,20,0,5.0,16449,7435
2020-02-20 01:00:00,3.0,4.0,1.2,0.0,1.1,70,0.0,0,0,2,20,1,5.0,2,51
2020-02-20 02:00:00,3.0,1.0,0.8,0.0,1.2,72,0.0,0,0,2,20,2,5.0,1,1
2020-02-20 03:00:00,2.0,3.0,0.6,0.0,1.4,74,0.0,0,0,2,20,3,5.0,0,0
2020-02-20 04:00:00,0.0,1.0,0.5,0.0,1.0,76,0.0,0,0,2,20,4,5.0,269,10
2020-02-20 05:00:00,3.0,2.0,0.2,0.0,1.7,77,0.0,0,0,2,20,5,5.0,12319,12335
2020-02-20 06:00:00,0.0,1.0,-0.1,0.0,1.7,79,0.0,0,0,2,20,6,5.0,20867,51497
2020-02-20 07:00:00,2.0,1.0,-0.6,0.0,1.4,81,0.0,0,0,2,20,7,5.0,39799,140626
2020-02-20 08:00:00,7.0,7.0,-0.5,0.0,1.5,79,0.0,0,0,2,20,8,5.0,64280,329418
2020-02-20 09:00:00,4.0,5.0,1.0,0.0,1.5,69,0.0,0,0,2,20,9,5.0,51821,355375
2020-02-20 10:00:00,3.0,0.0,3.2,0.0,0.9,58,0.0,0,0,2,20,10,5.0,50719,162993
2020-02-20 11:00:00,2.0,3.0,5.2,0.0,0.8,54,0.0,0,0,2,20,11,5.0,69595,121563
2020-02-20 12:00:00,4.0,3.0,7.8,0.0,1.4,49,0.0,0,0,2,20,12,5.0,92295,121877
2020-02-20 13:00:00,10.0,7.0,9.6,0.0,2.2,43,0.0,0,0,2,20,13,5.0,118413,149943
2020-02-20 14:00:00,3.0,6.0,9.9,0.0,2.5,38,0.0,0,0,2,20,14,5.0,119012,125617
2020-02-20 15:00:00,5.0,6.0,10.5,0.0,2.9,37,0.0,0,0,2,20,15,5.0,145118,114828
2020-02-20 16:00:00,5.0,6.0,10.7,0.0,2.4,40,0.0,0,0,2,20,16,5.0,164271,113411
2020-02-20 17:00:00,8.0,6.0,10.1,0.0,2.5,42,0.0,0,0,2,20,17,5.0,227431,138712
2020-02-20 18:00:00,22.0,14.0,8.6,0.0,2.8,46,0.0,0,0,2,20,18,5.0,343134,200285
2020-02-20 19:00:00,5.0,11.0,6.9,0.0,2.8,61,0.0,0,0,2,20,19,5.0,222579,143992
2020-02-20 20:00:00,8.0,10.0,5.6,0.0,3.0,69,0.0,0,0,2,20,20,5.0,170887,65706
2020-02-20 21:00:00,6.0,5.0,4.9,0.0,1.2,71,0.0,0,0,2,20,21,5.0,202537,47931
2020-02-20 22:00:00,7.0,8.0,4.0,0.0,1.5,75,0.0,0,0,2,20,22,5.0,200247,39921
2020-02-20 23:00:00,3.0,3.0,3.5,0.0,1.2,73,0.0,0,0,2,20,23,5.0,91420,26594
2020-02-21 00:00:00,2.0,5.0,3.2,0.0,0.6,76,0.0,0,0,2,21,0,2.0,16449,7435
2020-02-21 01:00:00,4.0,2.0,2.5,0.0,1.8,78,0.0,0,0,2,21,1,2.0,2,51
2020-02-21 02:00:00,4.0,5.0,2.7,0.0,1.9,76,0.0,0,0,2,21,2,2.0,1,1
2020-02-21 03:00:00,3.0,2.0,2.7,0.0,0.7,74,0.0,0,0,2,21,3,2.0,0,0
2020-02-21 04:00:00,1.0,3.0,2.5,0.0,1.4,76,0.0,0,0,2,21,4,2.0,269,10
2020-02-21 05:00:00,1.0,0.0,2.1,0.0,1.8,79,0.0,0,0,2,21,5,2.0,12319,12335
2020-02-21 06:00:00,2.0,2.0,2.4,0.0,2.4,72,0.0,0,0,2,21,6,2.0,20867,51497
2020-02-21 07:00:00,2.0,2.0,2.5,0.0,2.1,72,0.0,0,0,2,21,7,2.0,39799,140626
2020-02-21 08:00:00,9.0,7.0,3.0,0.0,1.9,67,0.0,0,0,2,21,8,2.0,64280,329418
2020-02-21 09:00:00,2.0,4.0,3.8,0.0,2.7,67,0.0,0,0,2,21,9,2.0,51821,355375
2020-02-21 10:00:00,3.0,2.0,5.7,0.0,2.5,57,0.0,0,0,2,21,10,2.0,50719,162993
2020-02-21 11:00:00,4.0,4.0,7.1,0.0,1.7,53,0.0,0,0,2,21,11,2.0,69595,121563
2020-02-21 12:00:00,3.0,3.0,8.2,0.0,1.5,49,0.0,0,0,2,21,12,2.0,92295,121877
2020-02-21 13:00:00,6.0,4.0,9.4,0.0,1.8,44,0.0,0,0,2,21,13,2.0,118413,149943
2020-02-21 14:00:00,7.0,5.0,10.7,0.0,3.3,41,0.0,0,0,2,21,14,2.0,119012,125617
2020-02-21 15:00:00,6.0,10.0,10.9,0.0,4.0,44,0.0,0,0,2,21,15,2.0,145118,114828
2020-02-21 16:00:00,8.0,7.0,10.7,0.0,2.9,47,0.0,0,0,2,21,16,2.0,164271,113411
2020-02-21 17:00:00,9.0,8.0,10.5,0.0,3.0,51,0.0,0,0,2,21,17,2.0,227431,138712
2020-02-21 18:00:00,17.0,13.0,10.1,0.0,2.4,57,0.0,0,0,2,21,18,2.0,343134,200285
2020-02-21 19:00:00,9.0,12.0,9.7,0.0,1.9,60,0.0,0,0,2,21,19,2.0,222579,143992
2020-02-21 20:00:00,2.0,7.0,9.5,0.0,2.1,60,0.0,0,0,2,21,20,2.0,170887,65706
